Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
27-07-2022,Coriander Leaves,12,14,17,1kg
27-07-2022,Corn,24,29,34,1kg
27-07-2022,Cucumber,20,24,28,1kg
27-07-2022,Curry Leaves,25,30,35,1kg
27-07-2022,Dill Leaves,11,13,15,1kg
27-07-2022,Drumsticks,30,36,43,1kg
27-07-2022,Brinjal,32,39,45,1kg
27-07-2022,Brinjal (Big),29,35,41,1kg
27-07-2022,Elephant Yam,29,35,41,1kg
27-07-2022,Fenugreek Leaves,9,10,13,1kg
27-07-2022,French Beans,64,77,91,1kg
27-07-2022,Garlic,73,88,104,1kg
27-07-2022,Ginger,39,47,55,1kg
27-07-2022,Onion Green,42,50,59,1kg
27-07-2022,Green Peas,73,88,104,1kg
27-07-2022,Ivy Gourd,22,26,31,1kg
27-07-2022,Lemon (Lime),59,71,84,1kg
27-07-2022,Mango Raw,64,77,91,1kg
27-07-2022,Mint Leaves,4,5,6,1kg
27-07-2022,Mushroom,79,95,112,1kg
27-07-2022,Mustard Leaves,12,14,17,1kg
27-07-2022,Ladies Finger,33,40,47,1kg
27-07-2022,Pumpkin,26,31,37,1kg
27-07-2022,Radish,25,30,35,1kg
27-07-2022,Ridge Gourd,25,30,35,1kg
27-07-2022,Shallot (Pearl Onion),37,45,52,1kg
27-07-2022,Snake Gourd,28,34,40,1kg
27-07-2022,Sorrel Leaves,11,13,15,1kg
27-07-2022,Spinach,12,14,17,1kg
27-07-2022,Sweet Potato,36,43,51,1kg
26-07-2022,Onion Big,21,25,30,1kg
26-07-2022,Onion Small,32,39,45,1kg
26-07-2022,Tomato,20,24,28,1kg
26-07-2022,Green Chilli,37,45,52,1kg
26-07-2022,Beetroot,41,49,58,1kg
26-07-2022,Potato,33,40,47,1kg
26-07-2022,Raw Banana (Plantain),9,10,13,1kg
26-07-2022,Amaranth Leaves,9,10,13,1kg
26-07-2022,Amla,50,61,71,1kg
26-07-2022,Ash gourd,28,34,40,1kg
26-07-2022,Baby Corn,49,59,70,1kg
26-07-2022,Banana Flower,13,16,18,1kg
26-07-2022,Capsicum,32,39,45,1kg
26-07-2022,Bitter Gourd,35,42,50,1kg
26-07-2022,Bottle Gourd,30,36,43,1kg
26-07-2022,Butter Beans,77,93,109,1kg
26-07-2022,Broad Beans,39,47,55,1kg
26-07-2022,Cabbage,21,25,30,1kg
26-07-2022,Carrot,43,52,61,1kg
26-07-2022,Cauliflower,25,30,35,1kg
26-07-2022,Cluster beans,33,40,47,1kg
26-07-2022,Coconut,32,39,45,1kg
26-07-2022,Colocasia Leaves,10,12,14,1kg
26-07-2022,Colocasia,26,31,37,1kg
26-07-2022,Coriander Leaves,12,14,17,1kg
26-07-2022,Corn,24,29,34,1kg
26-07-2022,Cucumber,20,24,28,1kg
26-07-2022,Curry Leaves,25,30,35,1kg
26-07-2022,Dill Leaves,11,13,15,1kg
26-07-2022,Drumsticks,30,36,43,1kg
26-07-2022,Brinjal,32,39,45,1kg
26-07-2022,Brinjal (Big),29,35,41,1kg
26-07-2022,Elephant Yam,29,35,41,1kg
26-07-2022,Fenugreek Leaves,9,10,13,1kg
26-07-2022,French Beans,64,77,91,1kg
26-07-2022,Garlic,73,88,104,1kg
26-07-2022,Ginger,39,47,55,1kg
26-07-2022,Onion Green,42,50,59,1kg
26-07-2022,Green Peas,73,88,104,1kg
26-07-2022,Ivy Gourd,22,26,31,1kg
26-07-2022,Lemon (Lime),59,71,84,1kg
26-07-2022,Mango Raw,64,77,91,1kg
26-07-2022,Mint Leaves,4,5,6,1kg
26-07-2022,Mushroom,79,95,112,1kg
26-07-2022,Mustard Leaves,12,14,17,1kg
26-07-2022,Ladies Finger,33,40,47,1kg
26-07-2022,Pumpkin,26,31,37,1kg
26-07-2022,Radish,25,30,35,1kg
26-07-2022,Ridge Gourd,25,30,35,1kg
26-07-2022,Shallot (Pearl Onion),37,45,52,1kg
26-07-2022,Snake Gourd,28,34,40,1kg
26-07-2022,Sorrel Leaves,11,13,15,1kg
26-07-2022,Spinach,12,14,17,1kg
26-07-2022,Sweet Potato,36,43,51,1kg
25-07-2022,Onion Big,21,25,30,1kg
25-07-2022,Onion Small,32,39,45,1kg
25-07-2022,Tomato,20,24,28,1kg
25-07-2022,Green Chilli,37,45,52,1kg
25-07-2022,Beetroot,41,49,58,1kg
25-07-2022,Potato,33,40,47,1kg
25-07-2022,Raw Banana (Plantain),9,10,13,1kg
25-07-2022,Amaranth Leaves,9,10,13,1kg
25-07-2022,Amla,50,61,71,1kg
25-07-2022,Ash gourd,28,34,40,1kg
25-07-2022,Baby Corn,49,59,70,1kg
25-07-2022,Banana Flower,13,16,18,1kg
25-07-2022,Capsicum,32,39,45,1kg
25-07-2022,Bitter Gourd,35,42,50,1kg
25-07-2022,Bottle Gourd,30,36,43,1kg
25-07-2022,Butter Beans,77,93,109,1kg
25-07-2022,Broad Beans,39,47,55,1kg
25-07-2022,Cabbage,21,25,30,1kg
25-07-2022,Carrot,43,52,61,1kg
25-07-2022,Cauliflower,25,30,35,1kg
25-07-2022,Cluster beans,33,40,47,1kg
25-07-2022,Coconut,32,39,45,1kg
25-07-2022,Colocasia Leaves,10,12,14,1kg
25-07-2022,Colocasia,26,31,37,1kg
25-07-2022,Coriander Leaves,12,14,17,1kg
25-07-2022,Corn,24,29,34,1kg
25-07-2022,Cucumber,20,24,28,1kg
25-07-2022,Curry Leaves,25,30,35,1kg
25-07-2022,Dill Leaves,11,13,15,1kg
25-07-2022,Drumsticks,30,36,43,1kg
25-07-2022,Brinjal,32,39,45,1kg
25-07-2022,Brinjal (Big),29,35,41,1kg
25-07-2022,Elephant Yam,29,35,41,1kg
25-07-2022,Fenugreek Leaves,9,10,13,1kg
25-07-2022,French Beans,64,77,91,1kg
25-07-2022,Garlic,73,88,104,1kg
25-07-2022,Ginger,39,47,55,1kg
25-07-2022,Onion Green,42,50,59,1kg
25-07-2022,Green Peas,73,88,104,1kg
25-07-2022,Ivy Gourd,22,26,31,1kg
25-07-2022,Lemon (Lime),59,71,84,1kg
25-07-2022,Mango Raw,64,77,91,1kg
25-07-2022,Mint Leaves,4,5,6,1kg
25-07-2022,Mushroom,79,95,112,1kg
25-07-2022,Mustard Leaves,12,14,17,1kg
25-07-2022,Ladies Finger,33,40,47,1kg
25-07-2022,Pumpkin,26,31,37,1kg
25-07-2022,Radish,25,30,35,1kg
25-07-2022,Ridge Gourd,25,30,35,1kg
25-07-2022,Shallot (Pearl Onion),37,45,52,1kg
25-07-2022,Snake Gourd,28,34,40,1kg
25-07-2022,Sorrel Leaves,11,13,15,1kg
25-07-2022,Spinach,12,14,17,1kg
25-07-2022,Sweet Potato,36,43,51,1kg
24-07-2022,Onion Big,21,25,30,1kg
24-07-2022,Onion Small,32,39,45,1kg
24-07-2022,Tomato,20,24,28,1kg
24-07-2022,Green Chilli,37,45,52,1kg
24-07-2022,Beetroot,41,49,58,1kg
24-07-2022,Potato,33,40,47,1kg
24-07-2022,Raw Banana (Plantain),9,10,13,1kg
24-07-2022,Amaranth Leaves,9,10,13,1kg
24-07-2022,Amla,50,61,71,1kg
24-07-2022,Ash gourd,28,34,40,1kg
24-07-2022,Baby Corn,49,59,70,1kg
24-07-2022,Banana Flower,13,16,18,1kg
24-07-2022,Capsicum,32,39,45,1kg
24-07-2022,Bitter Gourd,35,42,50,1kg
24-07-2022,Bottle Gourd,30,36,43,1kg
24-07-2022,Butter Beans,77,93,109,1kg
24-07-2022,Broad Beans,39,47,55,1kg
24-07-2022,Cabbage,21,25,30,1kg
24-07-2022,Carrot,43,52,61,1kg
24-07-2022,Cauliflower,25,30,35,1kg
24-07-2022,Cluster beans,33,40,47,1kg
24-07-2022,Coconut,32,39,45,1kg
24-07-2022,Colocasia Leaves,10,12,14,1kg
24-07-2022,Colocasia,26,31,37,1kg
24-07-2022,Coriander Leaves,12,14,17,1kg
24-07-2022,Corn,24,29,34,1kg
24-07-2022,Cucumber,20,24,28,1kg
24-07-2022,Curry Leaves,25,30,35,1kg
24-07-2022,Dill Leaves,11,13,15,1kg
24-07-2022,Drumsticks,30,36,43,1kg
24-07-2022,Brinjal,32,39,45,1kg
24-07-2022,Brinjal (Big),29,35,41,1kg
24-07-2022,Elephant Yam,29,35,41,1kg
24-07-2022,Fenugreek Leaves,9,10,13,1kg
24-07-2022,French Beans,64,77,91,1kg
24-07-2022,Garlic,73,88,104,1kg
24-07-2022,Ginger,39,47,55,1kg
24-07-2022,Onion Green,42,50,59,1kg
24-07-2022,Green Peas,73,88,104,1kg
24-07-2022,Ivy Gourd,22,26,31,1kg
24-07-2022,Lemon (Lime),59,71,84,1kg
24-07-2022,Mango Raw,64,77,91,1kg
24-07-2022,Mint Leaves,4,5,6,1kg
24-07-2022,Mushroom,79,95,112,1kg
24-07-2022,Mustard Leaves,12,14,17,1kg
24-07-2022,Ladies Finger,33,40,47,1kg
24-07-2022,Pumpkin,26,31,37,1kg
24-07-2022,Radish,25,30,35,1kg
24-07-2022,Ridge Gourd,25,30,35,1kg
24-07-2022,Shallot (Pearl Onion),37,45,52,1kg
24-07-2022,Snake Gourd,28,34,40,1kg
24-07-2022,Sorrel Leaves,11,13,15,1kg
24-07-2022,Spinach,12,14,17,1kg
24-07-2022,Sweet Potato,36,43,51,1kg
23-07-2022,Onion Big,23,27,33,1kg
23-07-2022,Onion Small,30,36,43,1kg
23-07-2022,Tomato,17,21,24,1kg
23-07-2022,Green Chilli,39,47,55,1kg
23-07-2022,Beetroot,53,64,75,1kg
23-07-2022,Potato,34,41,48,1kg
23-07-2022,Raw Banana (Plantain),8,9,11,1kg
23-07-2022,Amaranth Leaves,9,10,13,1kg
23-07-2022,Amla,60,72,85,1kg
23-07-2022,Ash gourd,23,27,33,1kg
23-07-2022,Baby Corn,50,61,71,1kg
23-07-2022,Banana Flower,15,18,21,1kg
23-07-2022,Capsicum,30,36,43,1kg
23-07-2022,Bitter Gourd,33,40,47,1kg
23-07-2022,Bottle Gourd,27,32,38,1kg
23-07-2022,Butter Beans,71,86,101,1kg
23-07-2022,Broad Beans,66,80,94,1kg
23-07-2022,Cabbage,25,30,35,1kg
23-07-2022,Carrot,53,64,75,1kg
23-07-2022,Cauliflower,27,32,38,1kg
23-07-2022,Cluster beans,38,46,54,1kg
23-07-2022,Coconut,35,42,50,1kg
23-07-2022,Colocasia Leaves,11,13,15,1kg
23-07-2022,Colocasia,24,29,34,1kg
23-07-2022,Coriander Leaves,10,12,14,1kg
23-07-2022,Corn,27,32,38,1kg
23-07-2022,Cucumber,21,25,30,1kg
23-07-2022,Curry Leaves,26,31,37,1kg
23-07-2022,Dill Leaves,12,14,17,1kg
23-07-2022,Drumsticks,30,36,43,1kg
23-07-2022,Brinjal,30,36,43,1kg
23-07-2022,Brinjal (Big),26,31,37,1kg
23-07-2022,Elephant Yam,25,30,35,1kg
23-07-2022,Fenugreek Leaves,7,8,10,1kg
23-07-2022,French Beans,60,72,85,1kg
23-07-2022,Garlic,72,87,102,1kg
23-07-2022,Ginger,42,50,59,1kg
23-07-2022,Onion Green,41,49,58,1kg
23-07-2022,Green Peas,75,90,107,1kg
23-07-2022,Ivy Gourd,28,34,40,1kg
23-07-2022,Lemon (Lime),62,75,88,1kg
23-07-2022,Mango Raw,58,70,83,1kg
23-07-2022,Mint Leaves,4,5,6,1kg
23-07-2022,Mushroom,81,98,115,1kg
23-07-2022,Mustard Leaves,13,16,18,1kg
23-07-2022,Ladies Finger,37,45,52,1kg
23-07-2022,Pumpkin,20,24,28,1kg
23-07-2022,Radish,29,35,41,1kg
23-07-2022,Ridge Gourd,26,31,37,1kg
23-07-2022,Shallot (Pearl Onion),35,42,50,1kg
23-07-2022,Snake Gourd,29,35,41,1kg
23-07-2022,Sorrel Leaves,13,16,18,1kg
23-07-2022,Spinach,11,13,15,1kg
23-07-2022,Sweet Potato,40,48,57,1kg
22-07-2022,Onion Big,23,27,33,1kg
22-07-2022,Onion Small,30,36,43,1kg
22-07-2022,Tomato,17,21,24,1kg
22-07-2022,Green Chilli,39,47,55,1kg
22-07-2022,Beetroot,53,64,75,1kg
22-07-2022,Potato,34,41,48,1kg
22-07-2022,Raw Banana (Plantain),8,9,11,1kg
22-07-2022,Amaranth Leaves,9,10,13,1kg
22-07-2022,Amla,60,72,85,1kg
22-07-2022,Ash gourd,23,27,33,1kg
22-07-2022,Baby Corn,50,61,71,1kg
22-07-2022,Banana Flower,15,18,21,1kg
22-07-2022,Capsicum,30,36,43,1kg
22-07-2022,Bitter Gourd,33,40,47,1kg
22-07-2022,Bottle Gourd,27,32,38,1kg
22-07-2022,Butter Beans,71,86,101,1kg
22-07-2022,Broad Beans,66,80,94,1kg
22-07-2022,Cabbage,25,30,35,1kg
22-07-2022,Carrot,53,64,75,1kg
22-07-2022,Cauliflower,27,32,38,1kg
22-07-2022,Cluster beans,38,46,54,1kg
22-07-2022,Coconut,35,42,50,1kg
22-07-2022,Colocasia Leaves,11,13,15,1kg
22-07-2022,Colocasia,24,29,34,1kg
22-07-2022,Coriander Leaves,10,12,14,1kg
22-07-2022,Corn,27,32,38,1kg
22-07-2022,Cucumber,21,25,30,1kg
22-07-2022,Curry Leaves,26,31,37,1kg
22-07-2022,Dill Leaves,12,14,17,1kg
22-07-2022,Drumsticks,30,36,43,1kg
22-07-2022,Brinjal,30,36,43,1kg
22-07-2022,Brinjal (Big),26,31,37,1kg
22-07-2022,Elephant Yam,25,30,35,1kg
22-07-2022,Fenugreek Leaves,7,8,10,1kg
22-07-2022,French Beans,60,72,85,1kg
22-07-2022,Garlic,72,87,102,1kg
22-07-2022,Ginger,42,50,59,1kg
22-07-2022,Onion Green,41,49,58,1kg
22-07-2022,Green Peas,75,90,107,1kg
22-07-2022,Ivy Gourd,28,34,40,1kg
22-07-2022,Lemon (Lime),62,75,88,1kg
22-07-2022,Mango Raw,58,70,83,1kg
22-07-2022,Mint Leaves,4,5,6,1kg
22-07-2022,Mushroom,81,98,115,1kg
22-07-2022,Mustard Leaves,13,16,18,1kg
22-07-2022,Ladies Finger,37,45,52,1kg
22-07-2022,Pumpkin,20,24,28,1kg
22-07-2022,Radish,29,35,41,1kg
22-07-2022,Ridge Gourd,26,31,37,1kg
22-07-2022,Shallot (Pearl Onion),35,42,50,1kg
22-07-2022,Snake Gourd,29,35,41,1kg
22-07-2022,Sorrel Leaves,13,16,18,1kg
22-07-2022,Spinach,11,13,15,1kg
22-07-2022,Sweet Potato,40,48,57,1kg
21-07-2022,Onion Big,23,27,33,1kg
21-07-2022,Onion Small,30,36,43,1kg
21-07-2022,Tomato,17,21,24,1kg
21-07-2022,Green Chilli,39,47,55,1kg
21-07-2022,Beetroot,53,64,75,1kg
21-07-2022,Potato,34,41,48,1kg
21-07-2022,Raw Banana (Plantain),8,9,11,1kg
21-07-2022,Amaranth Leaves,9,10,13,1kg
21-07-2022,Amla,60,72,85,1kg
21-07-2022,Ash gourd,23,27,33,1kg
21-07-2022,Baby Corn,50,61,71,1kg
21-07-2022,Banana Flower,15,18,21,1kg
21-07-2022,Capsicum,30,36,43,1kg
21-07-2022,Bitter Gourd,33,40,47,1kg
21-07-2022,Bottle Gourd,27,32,38,1kg
21-07-2022,Butter Beans,71,86,101,1kg
21-07-2022,Broad Beans,66,80,94,1kg
21-07-2022,Cabbage,25,30,35,1kg
21-07-2022,Carrot,53,64,75,1kg
21-07-2022,Cauliflower,27,32,38,1kg
21-07-2022,Cluster beans,38,46,54,1kg
21-07-2022,Coconut,35,42,50,1kg
21-07-2022,Colocasia Leaves,11,13,15,1kg
21-07-2022,Colocasia,24,29,34,1kg
21-07-2022,Coriander Leaves,10,12,14,1kg
21-07-2022,Corn,27,32,38,1kg
21-07-2022,Cucumber,21,25,30,1kg
21-07-2022,Curry Leaves,26,31,37,1kg
21-07-2022,Dill Leaves,12,14,17,1kg
21-07-2022,Drumsticks,30,36,43,1kg
21-07-2022,Brinjal,30,36,43,1kg
21-07-2022,Brinjal (Big),26,31,37,1kg
21-07-2022,Elephant Yam,25,30,35,1kg
21-07-2022,Fenugreek Leaves,7,8,10,1kg
21-07-2022,French Beans,60,72,85,1kg
21-07-2022,Garlic,72,87,102,1kg
21-07-2022,Ginger,42,50,59,1kg
21-07-2022,Onion Green,41,49,58,1kg
21-07-2022,Green Peas,75,90,107,1kg
21-07-2022,Ivy Gourd,28,34,40,1kg
21-07-2022,Lemon (Lime),62,75,88,1kg
21-07-2022,Mango Raw,58,70,83,1kg
21-07-2022,Mint Leaves,4,5,6,1kg
21-07-2022,Mushroom,81,98,115,1kg
21-07-2022,Mustard Leaves,13,16,18,1kg
21-07-2022,Ladies Finger,37,45,52,1kg
21-07-2022,Pumpkin,20,24,28,1kg
21-07-2022,Radish,29,35,41,1kg
21-07-2022,Ridge Gourd,26,31,37,1kg
21-07-2022,Shallot (Pearl Onion),35,42,50,1kg
21-07-2022,Snake Gourd,29,35,41,1kg
21-07-2022,Sorrel Leaves,13,16,18,1kg
21-07-2022,Spinach,11,13,15,1kg
21-07-2022,Sweet Potato,40,48,57,1kg
20-07-2022,Onion Big,24,29,34,1kg
20-07-2022,Onion Small,37,45,52,1kg
20-07-2022,Tomato,14,17,20,1kg
20-07-2022,Green Chilli,32,39,45,1kg
20-07-2022,Beetroot,54,65,77,1kg
20-07-2022,Potato,29,35,41,1kg
20-07-2022,Raw Banana (Plantain),8,9,11,1kg
20-07-2022,Amaranth Leaves,10,12,14,1kg
20-07-2022,Amla,50,61,71,1kg
20-07-2022,Ash gourd,28,34,40,1kg
20-07-2022,Baby Corn,56,67,79,1kg
20-07-2022,Banana Flower,16,19,22,1kg
20-07-2022,Capsicum,36,43,51,1kg
20-07-2022,Bitter Gourd,37,45,52,1kg
20-07-2022,Bottle Gourd,25,30,35,1kg
20-07-2022,Butter Beans,73,88,104,1kg
20-07-2022,Broad Beans,51,62,72,1kg
20-07-2022,Cabbage,23,27,33,1kg
20-07-2022,Carrot,52,63,74,1kg
20-07-2022,Cauliflower,25,30,35,1kg
20-07-2022,Cluster beans,33,40,47,1kg
20-07-2022,Coconut,34,41,48,1kg
20-07-2022,Colocasia Leaves,16,19,22,1kg
20-07-2022,Colocasia,23,27,33,1kg
20-07-2022,Coriander Leaves,10,12,14,1kg
20-07-2022,Corn,28,34,40,1kg
20-07-2022,Cucumber,25,30,35,1kg
20-07-2022,Curry Leaves,25,30,35,1kg
20-07-2022,Dill Leaves,11,13,15,1kg
20-07-2022,Drumsticks,50,61,71,1kg
20-07-2022,Brinjal,32,39,45,1kg
20-07-2022,Brinjal (Big),27,32,38,1kg
20-07-2022,Elephant Yam,22,26,31,1kg
20-07-2022,Fenugreek Leaves,8,9,11,1kg
20-07-2022,French Beans,53,64,75,1kg
20-07-2022,Garlic,73,88,104,1kg
20-07-2022,Ginger,41,49,58,1kg
20-07-2022,Onion Green,35,42,50,1kg
20-07-2022,Green Peas,75,90,107,1kg
20-07-2022,Ivy Gourd,25,30,35,1kg
20-07-2022,Lemon (Lime),51,62,72,1kg
20-07-2022,Mango Raw,54,65,77,1kg
20-07-2022,Mint Leaves,5,6,7,1kg
20-07-2022,Mushroom,84,102,120,1kg
20-07-2022,Mustard Leaves,17,21,24,1kg
20-07-2022,Ladies Finger,37,45,52,1kg
20-07-2022,Pumpkin,27,32,38,1kg
20-07-2022,Radish,30,36,43,1kg
20-07-2022,Ridge Gourd,28,34,40,1kg
20-07-2022,Shallot (Pearl Onion),32,39,45,1kg
20-07-2022,Snake Gourd,26,31,37,1kg
20-07-2022,Sorrel Leaves,12,14,17,1kg
20-07-2022,Spinach,15,18,21,1kg
20-07-2022,Sweet Potato,39,47,55,1kg
19-07-2022,Onion Big,24,29,34,1kg
19-07-2022,Onion Small,37,45,52,1kg
19-07-2022,Tomato,14,17,20,1kg
19-07-2022,Green Chilli,32,39,45,1kg
19-07-2022,Beetroot,54,65,77,1kg
19-07-2022,Potato,29,35,41,1kg
19-07-2022,Raw Banana (Plantain),8,9,11,1kg
19-07-2022,Amaranth Leaves,10,12,14,1kg
19-07-2022,Amla,50,61,71,1kg
19-07-2022,Ash gourd,28,34,40,1kg
19-07-2022,Baby Corn,56,67,79,1kg
19-07-2022,Banana Flower,16,19,22,1kg
19-07-2022,Capsicum,36,43,51,1kg
19-07-2022,Bitter Gourd,37,45,52,1kg
19-07-2022,Bottle Gourd,25,30,35,1kg
19-07-2022,Butter Beans,73,88,104,1kg
19-07-2022,Broad Beans,51,62,72,1kg
19-07-2022,Cabbage,23,27,33,1kg
19-07-2022,Carrot,52,63,74,1kg
19-07-2022,Cauliflower,25,30,35,1kg
19-07-2022,Cluster beans,33,40,47,1kg
19-07-2022,Coconut,34,41,48,1kg
19-07-2022,Colocasia Leaves,16,19,22,1kg
19-07-2022,Colocasia,23,27,33,1kg
19-07-2022,Coriander Leaves,10,12,14,1kg
19-07-2022,Corn,28,34,40,1kg
19-07-2022,Cucumber,25,30,35,1kg
19-07-2022,Curry Leaves,25,30,35,1kg
19-07-2022,Dill Leaves,11,13,15,1kg
19-07-2022,Drumsticks,50,61,71,1kg
19-07-2022,Brinjal,32,39,45,1kg
19-07-2022,Brinjal (Big),27,32,38,1kg
19-07-2022,Elephant Yam,22,26,31,1kg
19-07-2022,Fenugreek Leaves,8,9,11,1kg
19-07-2022,French Beans,53,64,75,1kg
19-07-2022,Garlic,73,88,104,1kg
19-07-2022,Ginger,41,49,58,1kg
19-07-2022,Onion Green,35,42,50,1kg
19-07-2022,Green Peas,75,90,107,1kg
19-07-2022,Ivy Gourd,25,30,35,1kg
19-07-2022,Lemon (Lime),51,62,72,1kg
19-07-2022,Mango Raw,54,65,77,1kg
19-07-2022,Mint Leaves,5,6,7,1kg
19-07-2022,Mushroom,84,102,120,1kg
19-07-2022,Mustard Leaves,17,21,24,1kg
19-07-2022,Ladies Finger,37,45,52,1kg
19-07-2022,Pumpkin,27,32,38,1kg
19-07-2022,Radish,30,36,43,1kg
19-07-2022,Ridge Gourd,28,34,40,1kg
19-07-2022,Shallot (Pearl Onion),32,39,45,1kg
19-07-2022,Snake Gourd,26,31,37,1kg
19-07-2022,Sorrel Leaves,12,14,17,1kg
19-07-2022,Spinach,15,18,21,1kg
19-07-2022,Sweet Potato,39,47,55,1kg
18-07-2022,Onion Big,24,29,34,1kg
18-07-2022,Onion Small,37,45,52,1kg
18-07-2022,Tomato,14,17,20,1kg
18-07-2022,Green Chilli,32,39,45,1kg
18-07-2022,Beetroot,54,65,77,1kg
18-07-2022,Potato,29,35,41,1kg
18-07-2022,Raw Banana (Plantain),8,9,11,1kg
18-07-2022,Amaranth Leaves,10,12,14,1kg
18-07-2022,Amla,50,61,71,1kg
18-07-2022,Ash gourd,28,34,40,1kg
18-07-2022,Baby Corn,56,67,79,1kg
18-07-2022,Banana Flower,16,19,22,1kg
18-07-2022,Capsicum,36,43,51,1kg
18-07-2022,Bitter Gourd,37,45,52,1kg
18-07-2022,Bottle Gourd,25,30,35,1kg
18-07-2022,Butter Beans,73,88,104,1kg
18-07-2022,Broad Beans,51,62,72,1kg
18-07-2022,Cabbage,23,27,33,1kg
18-07-2022,Carrot,52,63,74,1kg
18-07-2022,Cauliflower,25,30,35,1kg
18-07-2022,Cluster beans,33,40,47,1kg
18-07-2022,Coconut,34,41,48,1kg
18-07-2022,Colocasia Leaves,16,19,22,1kg
18-07-2022,Colocasia,23,27,33,1kg
18-07-2022,Coriander Leaves,10,12,14,1kg
18-07-2022,Corn,28,34,40,1kg
18-07-2022,Cucumber,25,30,35,1kg
18-07-2022,Curry Leaves,25,30,35,1kg
18-07-2022,Dill Leaves,11,13,15,1kg
18-07-2022,Drumsticks,50,61,71,1kg
18-07-2022,Brinjal,32,39,45,1kg
18-07-2022,Brinjal (Big),27,32,38,1kg
18-07-2022,Elephant Yam,22,26,31,1kg
18-07-2022,Fenugreek Leaves,8,9,11,1kg
18-07-2022,French Beans,53,64,75,1kg
18-07-2022,Garlic,73,88,104,1kg
18-07-2022,Ginger,41,49,58,1kg
18-07-2022,Onion Green,35,42,50,1kg
18-07-2022,Green Peas,75,90,107,1kg
18-07-2022,Ivy Gourd,25,30,35,1kg
18-07-2022,Lemon (Lime),51,62,72,1kg
18-07-2022,Mango Raw,54,65,77,1kg
18-07-2022,Mint Leaves,5,6,7,1kg
18-07-2022,Mushroom,84,102,120,1kg
18-07-2022,Mustard Leaves,17,21,24,1kg
18-07-2022,Ladies Finger,37,45,52,1kg
18-07-2022,Pumpkin,27,32,38,1kg
18-07-2022,Radish,30,36,43,1kg
18-07-2022,Ridge Gourd,28,34,40,1kg
18-07-2022,Shallot (Pearl Onion),32,39,45,1kg
18-07-2022,Snake Gourd,26,31,37,1kg
18-07-2022,Sorrel Leaves,12,14,17,1kg
18-07-2022,Spinach,15,18,21,1kg
18-07-2022,Sweet Potato,39,47,55,1kg
17-07-2022,Onion Big,24,29,34,1kg
17-07-2022,Onion Small,37,45,52,1kg
17-07-2022,Tomato,14,17,20,1kg
17-07-2022,Green Chilli,32,39,45,1kg
17-07-2022,Beetroot,54,65,77,1kg
17-07-2022,Potato,29,35,41,1kg
17-07-2022,Raw Banana (Plantain),8,9,11,1kg
17-07-2022,Amaranth Leaves,10,12,14,1kg
17-07-2022,Amla,50,61,71,1kg
17-07-2022,Ash gourd,28,34,40,1kg
17-07-2022,Baby Corn,56,67,79,1kg
17-07-2022,Banana Flower,16,19,22,1kg
17-07-2022,Capsicum,36,43,51,1kg
17-07-2022,Bitter Gourd,37,45,52,1kg
17-07-2022,Bottle Gourd,25,30,35,1kg
17-07-2022,Butter Beans,73,88,104,1kg
17-07-2022,Broad Beans,51,62,72,1kg
17-07-2022,Cabbage,23,27,33,1kg
17-07-2022,Carrot,52,63,74,1kg
17-07-2022,Cauliflower,25,30,35,1kg
17-07-2022,Cluster beans,33,40,47,1kg
17-07-2022,Coconut,34,41,48,1kg
17-07-2022,Colocasia Leaves,16,19,22,1kg
17-07-2022,Colocasia,23,27,33,1kg
17-07-2022,Coriander Leaves,10,12,14,1kg
17-07-2022,Corn,28,34,40,1kg
17-07-2022,Cucumber,25,30,35,1kg
17-07-2022,Curry Leaves,25,30,35,1kg
17-07-2022,Dill Leaves,11,13,15,1kg
17-07-2022,Drumsticks,50,61,71,1kg
17-07-2022,Brinjal,32,39,45,1kg
17-07-2022,Brinjal (Big),27,32,38,1kg
17-07-2022,Elephant Yam,22,26,31,1kg
17-07-2022,Fenugreek Leaves,8,9,11,1kg
17-07-2022,French Beans,53,64,75,1kg
17-07-2022,Garlic,73,88,104,1kg
17-07-2022,Ginger,41,49,58,1kg
17-07-2022,Onion Green,35,42,50,1kg
17-07-2022,Green Peas,75,90,107,1kg
17-07-2022,Ivy Gourd,25,30,35,1kg
17-07-2022,Lemon (Lime),51,62,72,1kg
17-07-2022,Mango Raw,54,65,77,1kg
17-07-2022,Mint Leaves,5,6,7,1kg
17-07-2022,Mushroom,84,102,120,1kg
17-07-2022,Mustard Leaves,17,21,24,1kg
17-07-2022,Ladies Finger,37,45,52,1kg
17-07-2022,Pumpkin,27,32,38,1kg
17-07-2022,Radish,30,36,43,1kg
17-07-2022,Ridge Gourd,28,34,40,1kg
17-07-2022,Shallot (Pearl Onion),32,39,45,1kg
17-07-2022,Snake Gourd,26,31,37,1kg
17-07-2022,Sorrel Leaves,12,14,17,1kg
17-07-2022,Spinach,15,18,21,1kg
17-07-2022,Sweet Potato,39,47,55,1kg
16-07-2022,Onion Big,20,24,28,1kg
16-07-2022,Onion Small,31,37,44,1kg
16-07-2022,Tomato,20,24,28,1kg
16-07-2022,Green Chilli,29,35,41,1kg
16-07-2022,Beetroot,39,47,55,1kg
16-07-2022,Potato,24,29,34,1kg
16-07-2022,Raw Banana (Plantain),5,6,7,1kg
